full_date,minute,heart_rate,steps_per_minute
2024-12-23,470,63.2,0
2024-12-23,471,59.0,0
2024-12-23,472,65.7,0
2024-12-23,473,64.0,0
2024-12-23,474,64.5,0
2024-12-23,475,65.9,0
2024-12-23,476,62.0,0
2024-12-23,477,64.9,0
2024-12-23,478,65.2,0
2024-12-23,479,61.0,0
2024-12-23,480,62.5,0
2024-12-23,481,59.6,0
2024-12-23,482,66.2,0
2024-12-23,483,63.2,0
2024-12-23,484,62.0,0
2024-12-23,485,60.0,0
2024-12-23,486,64.7,0
2024-12-23,487,62.5,0
2024-12-23,488,63.2,0
2024-12-23,489,64.4,0
2024-12-23,490,62.4,0
2024-12-23,491,64.2,0
2024-12-23,492,60.2,0
2024-12-23,493,59.2,0
2024-12-23,494,65.0,0
2024-12-23,495,64.9,0
2024-12-23,496,62.9,0
2024-12-23,497,62.9,0
2024-12-23,498,62.9,0
2024-12-23,499,63.1,0
2024-12-23,500,64.6,0
2024-12-23,501,62.9,0
2024-12-23,502,63.4,0
2024-12-23,503,65.0,0
2024-12-23,504,65.1,0
2024-12-23,505,62.3,0
2024-12-23,506,60.3,0
2024-12-23,507,62.4,0
2024-12-23,508,61.6,0
2024-12-23,509,61.7,0
2024-12-23,510,61.1,0
2024-12-23,511,62.5,0
2024-12-23,512,65.0,0
2024-12-23,513,61.1,0
2024-12-23,514,59.3,0
2024-12-23,515,60.4,0
2024-12-23,516,64.5,0
2024-12-23,517,62.8,0
2024-12-23,518,63.8,0
2024-12-23,519,63.0,0
2024-12-23,520,63.9,0
2024-12-23,521,64.1,0
2024-12-23,522,61.5,0
2024-12-23,523,58.9,0
2024-12-23,524,63.1,0
2024-12-23,525,64.4,0
2024-12-23,526,61.5,0
2024-12-23,527,60.6,0
2024-12-23,528,63.6,0
2024-12-23,529,60.8,0
2024-12-23,530,64.4,0
2024-12-23,531,63.6,0
2024-12-23,532,60.7,0
2024-12-23,533,64.3,0
2024-12-23,534,65.1,0
2024-12-23,535,61.3,0
2024-12-23,536,67.4,0
2024-12-23,537,62.4,0
2024-12-23,538,63.9,0
2024-12-23,539,63.2,0
2024-12-23,540,64.0,0
2024-12-23,541,63.1,0
2024-12-23,542,60.7,0
2024-12-23,543,66.1,0
2024-12-23,544,65.9,0
2024-12-23,545,59.4,0
2024-12-23,546,64.8,0
2024-12-23,547,61.4,0
2024-12-23,548,58.4,0
2024-12-23,549,65.0,0
2024-12-23,550,63.5,0
2024-12-23,551,62.8,0
2024-12-23,552,62.7,0
2024-12-23,553,61.1,0
2024-12-23,554,62.7,0
2024-12-23,555,64.7,0
2024-12-23,556,63.6,0
2024-12-23,557,62.0,0
2024-12-23,558,64.2,0
2024-12-23,559,63.1,0
2024-12-23,560,64.1,0
2024-12-23,561,65.3,0
2024-12-23,562,62.2,0
2024-12-23,563,63.2,0
2024-12-23,564,61.8,0
2024-12-23,565,58.4,0
2024-12-23,566,65.4,0
2024-12-23,567,66.3,0
2024-12-23,568,62.9,0
2024-12-23,569,64.5,0
2024-12-23,570,62.7,0
2024-12-23,571,59.7,0
2024-12-23,572,57.5,0
2024-12-23,573,61.2,0
2024-12-23,574,60.0,0
2024-12-23,575,62.8,0
2024-12-23,576,68.0,0
2024-12-23,577,61.3,0
2024-12-23,578,65.2,0
2024-12-23,579,59.8,0
2024-12-23,580,62.1,0
2024-12-23,581,61.7,0
2024-12-23,582,62.0,0
2024-12-23,583,60.1,0
2024-12-23,584,62.3,0
2024-12-23,585,65.9,0
2024-12-23,586,64.5,0
2024-12-23,587,60.8,0
2024-12-23,588,61.1,0
2024-12-23,589,62.0,0
2024-12-23,590,62.5,0
2024-12-23,591,61.2,0
2024-12-23,592,64.0,0
2024-12-23,593,63.5,0
2024-12-23,594,62.2,0
2024-12-23,595,61.5,0
2024-12-23,596,63.4,0
2024-12-23,597,61.6,0
2024-12-23,598,66.7,0
2024-12-23,599,61.4,0
2024-12-23,600,57.9,0
2024-12-23,601,60.3,0
2024-12-23,602,59.4,0
2024-12-23,603,62.1,0
2024-12-23,604,62.9,0
2024-12-23,605,62.4,0
2024-12-23,606,64.8,0
2024-12-23,607,64.3,0
2024-12-23,608,65.8,0
2024-12-23,609,64.3,0
2024-12-23,610,62.9,0
2024-12-23,611,64.4,0
2024-12-23,612,61.7,0
2024-12-23,613,65.2,0
2024-12-23,614,63.4,0
2024-12-23,615,64.9,0
2024-12-23,616,64.4,0
2024-12-23,617,66.6,0
2024-12-23,618,64.2,0
2024-12-23,619,63.9,0
2024-12-23,620,63.0,0
2024-12-23,621,64.6,0
2024-12-23,622,65.5,0
2024-12-23,623,64.9,0
2024-12-23,624,65.2,0
2024-12-23,625,60.8,0
2024-12-23,626,61.0,0
2024-12-23,627,65.7,0
2024-12-23,628,62.3,0
2024-12-23,629,64.9,0
2024-12-23,630,63.4,0
2024-12-23,631,63.9,0
2024-12-23,632,61.8,0
2024-12-23,633,61.8,0
2024-12-23,634,61.5,0
2024-12-23,635,60.1,0
2024-12-23,636,58.6,0
2024-12-23,637,64.5,0
2024-12-23,638,62.0,0
2024-12-23,639,65.1,0
2024-12-23,640,62.6,0
2024-12-23,641,62.4,0
2024-12-23,642,63.4,0
2024-12-23,643,65.6,0
2024-12-23,644,63.7,0
2024-12-23,645,67.7,0
2024-12-23,646,65.9,0
2024-12-23,647,59.9,0
2024-12-23,648,66.6,0
2024-12-23,649,63.9,0
2024-12-23,650,58.5,0
2024-12-23,651,62.9,0
2024-12-23,652,62.8,0
2024-12-23,653,63.2,0
2024-12-23,654,60.6,0
2024-12-23,655,64.6,0
2024-12-23,656,67.0,0
2024-12-23,657,62.9,0
2024-12-23,658,64.1,0
2024-12-23,659,63.5,0
2024-12-23,660,66.7,0
2024-12-23,661,61.2,0
2024-12-23,662,63.4,0
2024-12-23,663,63.5,0
2024-12-23,664,62.9,0
2024-12-23,665,61.3,0
2024-12-23,666,65.1,0
2024-12-23,667,63.5,0
2024-12-23,668,60.6,0
2024-12-23,669,64.9,0
2024-12-23,670,61.8,0
2024-12-23,671,64.9,0
2024-12-23,672,61.5,0
2024-12-23,673,61.4,0
2024-12-23,674,62.2,0
2024-12-23,675,62.2,0
2024-12-23,676,62.3,0
2024-12-23,677,62.0,0
2024-12-23,678,63.6,0
2024-12-23,679,59.9,0
2024-12-23,680,61.1,0
2024-12-23,681,64.2,0
2024-12-23,682,65.8,0
2024-12-23,683,62.1,0
2024-12-23,684,66.6,0
2024-12-23,685,66.3,0
2024-12-23,686,65.1,0
2024-12-23,687,65.5,0
2024-12-23,688,61.0,0
2024-12-23,689,60.1,0
2024-12-23,690,61.6,0
2024-12-23,691,63.6,0
2024-12-23,692,66.8,0
2024-12-23,693,59.1,0
2024-12-23,694,62.0,0
2024-12-23,695,61.9,0
2024-12-23,696,63.1,0
2024-12-23,697,61.9,0
2024-12-23,698,62.8,0
2024-12-23,699,67.3,0
2024-12-23,700,64.0,0
2024-12-23,701,65.6,0
2024-12-23,702,65.3,0
2024-12-23,703,63.1,0
2024-12-23,704,63.0,0
2024-12-23,705,64.4,0
2024-12-23,706,63.7,0
2024-12-23,707,64.0,0
2024-12-23,708,60.1,0
2024-12-23,709,62.4,0
2024-12-23,710,63.7,0
2024-12-23,711,64.5,0
2024-12-23,712,61.8,0
2024-12-23,713,61.9,0
2024-12-23,714,67.3,0
2024-12-23,715,62.2,0
2024-12-23,716,61.6,0
2024-12-23,717,66.2,0
2024-12-23,718,62.3,0
2024-12-23,719,64.1,0
2024-12-23,720,59.6,0
2024-12-23,721,61.8,0
2024-12-23,722,63.4,0
2024-12-23,723,63.4,0
2024-12-23,724,65.4,0
2024-12-23,725,62.9,0
2024-12-23,726,65.5,0
2024-12-23,727,64.6,0
2024-12-23,728,62.4,0
2024-12-23,729,61.6,0
2024-12-23,730,62.2,0
2024-12-23,731,63.9,0
2024-12-23,732,61.5,0
2024-12-23,733,62.8,0
2024-12-23,734,63.1,0
2024-12-23,735,62.1,0
2024-12-23,736,65.2,0
2024-12-23,737,63.2,0
2024-12-23,738,59.3,0
2024-12-23,739,63.5,0
2024-12-23,740,61.2,0
2024-12-23,741,61.6,0
2024-12-23,742,64.1,0
2024-12-23,743,61.4,0
2024-12-23,744,67.4,0
2024-12-23,745,60.5,0
2024-12-23,746,62.5,0
2024-12-23,747,64.7,0
2024-12-23,748,63.5,0
2024-12-23,749,62.3,0
2024-12-23,750,63.7,0
2024-12-23,751,66.3,0
2024-12-23,752,61.8,0
2024-12-23,753,59.1,0
2024-12-23,754,59.7,0
2024-12-23,755,60.3,0
2024-12-23,756,60.3,0
2024-12-23,757,63.5,0
2024-12-23,758,60.6,0
2024-12-23,759,61.3,0
2024-12-23,760,62.1,0
2024-12-23,761,67.4,0
2024-12-23,762,65.0,0
2024-12-23,763,66.0,0
2024-12-23,764,61.7,0
2024-12-23,765,61.2,0
2024-12-23,766,63.2,0
2024-12-23,767,62.9,0
2024-12-23,768,63.0,0
2024-12-23,769,66.3,0
2024-12-23,770,61.3,0
2024-12-23,771,66.5,0
2024-12-23,772,61.0,0
2024-12-23,773,63.2,0
2024-12-23,774,62.1,0
2024-12-23,775,62.6,0
2024-12-23,776,60.8,0
2024-12-23,777,64.9,0
2024-12-23,778,65.1,0
2024-12-23,779,61.2,0
2024-12-23,780,59.6,0
2024-12-23,781,60.4,0
2024-12-23,782,63.1,0
2024-12-23,783,64.1,0
2024-12-23,784,63.8,0
2024-12-23,785,61.7,0
2024-12-23,786,62.9,0
2024-12-23,787,63.6,0
2024-12-23,788,62.6,0
2024-12-23,789,62.8,0
2024-12-23,790,61.8,0
2024-12-23,791,63.0,0
2024-12-23,792,63.4,0
2024-12-23,793,65.1,0
2024-12-23,794,62.0,0
2024-12-23,795,59.7,0
2024-12-23,796,61.9,0
2024-12-23,797,63.2,0
2024-12-23,798,64.0,0
2024-12-23,799,63.8,0
2024-12-23,800,61.0,0
2024-12-23,801,67.9,0
2024-12-23,802,60.1,0
2024-12-23,803,64.6,0
2024-12-23,804,61.5,0
2024-12-23,805,59.9,0
2024-12-23,806,59.3,0
2024-12-23,807,65.9,0
2024-12-23,808,61.7,0
2024-12-23,809,61.5,0
2024-12-23,810,60.4,0
2024-12-23,811,63.0,0
2024-12-23,812,61.3,0
2024-12-23,813,64.0,0
2024-12-23,814,61.8,0
2024-12-23,815,61.7,0
2024-12-23,816,64.1,0
2024-12-23,817,61.6,0
2024-12-23,818,63.4,0
2024-12-23,819,64.8,0
2024-12-23,820,65.6,0
2024-12-23,821,62.7,0
2024-12-23,822,62.4,0
2024-12-23,823,63.0,0
2024-12-23,824,65.9,0
2024-12-23,825,62.1,0
2024-12-23,826,64.2,0
2024-12-23,827,61.3,0
2024-12-23,828,65.6,0
2024-12-23,829,66.7,0
2024-12-23,830,66.1,0
2024-12-23,831,63.2,0
2024-12-23,832,65.4,0
2024-12-23,833,62.3,0
2024-12-23,834,63.2,0
2024-12-23,835,67.1,0
2024-12-23,836,65.0,0
2024-12-23,837,65.1,0
2024-12-23,838,62.0,0
2024-12-23,839,62.0,0
2024-12-23,840,59.7,0
2024-12-23,841,65.6,0
2024-12-23,842,63.2,0
2024-12-23,843,64.5,0
2024-12-23,844,63.3,0
2024-12-23,845,61.2,0
2024-12-23,846,60.5,0
2024-12-23,847,62.5,0
2024-12-23,848,60.9,0
2024-12-23,849,63.5,0
2024-12-23,850,61.7,0
2024-12-23,851,56.8,0
2024-12-23,852,65.5,0
2024-12-23,853,61.7,0
2024-12-23,854,65.2,0
2024-12-23,855,61.1,0
2024-12-23,856,61.2,0
2024-12-23,857,62.7,0
2024-12-23,858,63.4,0
2024-12-23,859,63.1,0
2024-12-23,860,63.0,0
2024-12-23,861,63.3,0
2024-12-23,862,61.5,0
2024-12-23,863,65.8,0
2024-12-23,864,60.0,0
2024-12-23,865,61.5,0
2024-12-23,866,65.7,0
2024-12-23,867,64.0,0
2024-12-23,868,63.8,0
2024-12-23,869,63.9,0
2024-12-23,870,62.6,0
2024-12-23,871,61.5,0
2024-12-23,872,64.1,0
2024-12-23,873,64.1,0
2024-12-23,874,64.8,0
2024-12-23,875,60.2,0
2024-12-23,876,59.6,0
2024-12-23,877,60.1,0
2024-12-23,878,61.1,0
2024-12-23,879,65.6,0
2024-12-23,880,61.1,0
2024-12-23,881,59.9,0
2024-12-23,882,62.3,0
2024-12-23,883,64.0,0
2024-12-23,884,67.5,0
2024-12-23,885,63.3,0
2024-12-23,886,63.9,0
2024-12-23,887,62.9,0
2024-12-23,888,63.7,0
2024-12-23,889,63.0,0
2024-12-23,890,64.7,0
2024-12-23,891,63.2,0
2024-12-23,892,63.2,0
2024-12-23,893,65.6,0
2024-12-23,894,64.6,0
2024-12-23,895,62.3,0
2024-12-23,896,64.0,0
2024-12-23,897,63.5,0
2024-12-23,898,60.3,0
2024-12-23,899,62.1,0
2024-12-23,900,64.5,0
2024-12-23,901,63.7,0
2024-12-23,902,63.4,0
2024-12-23,903,65.4,0
2024-12-23,904,65.9,0
2024-12-23,905,61.8,0
2024-12-23,906,62.2,0
2024-12-23,907,63.6,0
2024-12-23,908,59.5,0
2024-12-23,909,63.2,0
2024-12-23,910,62.4,0
2024-12-23,911,61.6,0
2024-12-23,912,62.2,0
2024-12-23,913,64.1,0
2024-12-23,914,62.6,0
2024-12-23,915,60.1,0
2024-12-23,916,62.2,0
2024-12-23,917,64.1,0
2024-12-23,918,61.8,0
2024-12-23,919,63.3,0
2024-12-23,920,60.8,0
2024-12-23,921,59.8,0
2024-12-23,922,62.6,0
2024-12-23,923,64.0,0
2024-12-23,924,62.7,0
2024-12-23,925,62.9,0
2024-12-23,926,64.9,0
2024-12-23,927,62.6,0
2024-12-23,928,65.7,0
2024-12-23,929,64.6,0
2024-12-23,930,64.7,0
2024-12-23,931,62.8,0
2024-12-23,932,58.8,0
2024-12-23,933,65.1,0
2024-12-23,934,63.4,0
2024-12-23,935,63.7,0
2024-12-23,936,65.0,0
2024-12-23,937,63.5,0
2024-12-23,938,61.0,0
2024-12-23,939,64.7,0
2024-12-23,940,64.9,0
2024-12-23,941,63.0,0
2024-12-23,942,64.3,0
2024-12-23,943,65.2,0
2024-12-23,944,64.6,0
2024-12-23,945,66.1,0
2024-12-23,946,63.6,0
2024-12-23,947,62.7,0
2024-12-23,948,61.2,0
2024-12-23,949,63.3,0
2024-12-23,950,61.5,0
2024-12-23,951,61.0,0
2024-12-23,952,62.7,0
2024-12-23,953,67.3,0
2024-12-23,954,62.2,0
2024-12-23,955,63.0,0
2024-12-23,956,64.2,0
2024-12-23,957,59.4,0
2024-12-23,958,62.5,0
2024-12-23,959,58.9,0
2024-12-23,960,63.8,0
2024-12-23,961,62.9,0
2024-12-23,962,62.4,0
2024-12-23,963,65.9,0
2024-12-23,964,63.9,0
2024-12-23,965,63.8,0
2024-12-23,966,63.7,0
2024-12-23,967,64.7,0
2024-12-23,968,61.8,0
2024-12-23,969,62.2,0
2024-12-23,970,63.9,0
2024-12-23,971,62.4,0
2024-12-23,972,66.4,0
2024-12-23,973,63.1,0
2024-12-23,974,61.4,0
2024-12-23,975,63.8,0
2024-12-23,976,59.9,0
2024-12-23,977,63.3,0
2024-12-23,978,65.4,0
2024-12-23,979,61.2,0
2024-12-23,980,65.6,0
2024-12-23,981,64.9,0
2024-12-23,982,64.2,0
2024-12-23,983,63.6,0
2024-12-23,984,64.0,0
2024-12-23,985,60.9,0
2024-12-23,986,63.9,0
2024-12-23,987,62.0,0
2024-12-23,988,62.1,0
2024-12-23,989,65.4,0
2024-12-23,990,66.6,0
2024-12-23,991,63.3,0
2024-12-23,992,63.1,0
2024-12-23,993,64.3,0
2024-12-23,994,62.3,0
2024-12-23,995,63.1,0
2024-12-23,996,62.4,0
2024-12-23,997,65.7,0
2024-12-23,998,61.8,0
2024-12-23,999,61.9,0
2024-12-23,1000,64.5,0
2024-12-23,1001,64.5,0
2024-12-23,1002,57.7,0
2024-12-23,1003,64.1,0
2024-12-23,1004,65.7,0
2024-12-23,1005,68.9,4
2024-12-23,1006,63.7,0
2024-12-23,1007,59.8,0
2024-12-23,1008,63.1,0
2024-12-23,1009,66.0,0
2024-12-23,1010,59.9,0
2024-12-23,1011,62.6,0
2024-12-23,1012,64.2,0
2024-12-23,1013,61.4,0
2024-12-23,1014,59.6,0
2024-12-23,1015,64.0,0
2024-12-23,1016,65.3,0
2024-12-23,1017,61.4,0
2024-12-23,1018,60.8,0
2024-12-23,1019,61.7,0
2024-12-23,1020,62.7,0
2024-12-23,1021,63.8,0
2024-12-23,1022,59.6,0
2024-12-23,1023,64.6,0
2024-12-23,1024,60.6,0
2024-12-23,1025,63.8,0
2024-12-23,1026,63.9,0
2024-12-23,1027,59.9,0
2024-12-23,1028,59.6,0
2024-12-23,1029,63.0,0
2024-12-23,1030,61.1,0
2024-12-23,1031,65.1,0
2024-12-23,1032,61.5,0
2024-12-23,1033,63.0,0
2024-12-23,1034,59.6,0
2024-12-23,1035,65.6,0
2024-12-23,1036,64.5,0
2024-12-23,1037,61.5,0
2024-12-23,1038,63.6,0
2024-12-23,1039,60.9,0
2024-12-23,1040,62.5,0
2024-12-23,1041,60.0,0
2024-12-23,1042,61.9,0
2024-12-23,1043,63.8,0
2024-12-23,1044,61.9,0
2024-12-23,1045,61.5,0
2024-12-23,1046,65.2,0
2024-12-23,1047,61.1,0
2024-12-23,1048,61.8,0
2024-12-23,1049,63.0,0
2024-12-23,1050,63.5,0
2024-12-23,1051,60.3,0
2024-12-23,1052,63.7,0
2024-12-23,1053,63.1,0
2024-12-23,1054,61.5,0
2024-12-23,1055,63.7,0
2024-12-23,1056,62.7,0
2024-12-23,1057,63.9,0
2024-12-23,1058,62.6,0
2024-12-23,1059,64.4,0
2024-12-23,1060,64.2,0
2024-12-23,1061,60.7,0
2024-12-23,1062,64.1,0
2024-12-23,1063,62.7,0
2024-12-23,1064,59.7,0
2024-12-23,1065,61.7,0
2024-12-23,1066,60.9,0
2024-12-23,1067,61.6,0
2024-12-23,1068,60.4,0
2024-12-23,1069,65.0,0
2024-12-23,1070,61.4,0
2024-12-23,1071,60.5,0
2024-12-23,1072,60.9,0
2024-12-23,1073,63.5,0
2024-12-23,1074,61.0,0
2024-12-23,1075,60.3,0
2024-12-23,1076,66.8,0
2024-12-23,1077,63.3,0
2024-12-23,1078,61.3,0
2024-12-23,1079,63.3,0
2024-12-23,1080,59.7,0
2024-12-23,1081,64.1,0
2024-12-23,1082,62.5,0
2024-12-23,1083,63.4,0
2024-12-23,1084,61.0,0
2024-12-23,1085,62.4,0
2024-12-23,1086,63.3,0
2024-12-23,1087,60.9,0
2024-12-23,1088,65.3,0
2024-12-23,1089,63.1,0
2024-12-23,1090,64.2,0
2024-12-23,1091,61.1,0
2024-12-23,1092,65.0,0
2024-12-23,1093,63.4,0
2024-12-23,1094,62.6,0
2024-12-23,1095,62.1,0
2024-12-23,1096,64.5,0
2024-12-23,1097,61.8,0
2024-12-23,1098,61.3,0
2024-12-23,1099,63.1,0
2024-12-23,1100,61.1,0
2024-12-23,1101,66.1,0
2024-12-23,1102,64.4,0
2024-12-23,1103,59.8,0
2024-12-23,1104,63.3,0
2024-12-23,1105,61.9,0
2024-12-23,1106,64.2,0
2024-12-23,1107,62.3,0
2024-12-23,1108,63.4,0
2024-12-23,1109,63.7,0
2024-12-23,1110,62.5,0
2024-12-23,1111,66.0,0
2024-12-23,1112,66.4,0
2024-12-23,1113,60.2,0
2024-12-23,1114,63.1,0
2024-12-23,1115,63.1,0
2024-12-23,1116,60.9,0
2024-12-23,1117,62.9,0
2024-12-23,1118,62.3,0
2024-12-23,1119,61.3,0
2024-12-23,1120,64.3,0
2024-12-23,1121,61.5,0
2024-12-23,1122,63.0,0
2024-12-23,1123,65.1,0
2024-12-23,1124,60.9,0
2024-12-23,1125,59.8,0
2024-12-23,1126,63.5,0
2024-12-23,1127,64.2,0
2024-12-23,1128,66.3,0
2024-12-23,1129,64.1,0
2024-12-23,1130,59.6,0
2024-12-23,1131,64.9,0
2024-12-23,1132,65.2,0
2024-12-23,1133,61.2,0
2024-12-23,1134,60.6,0
2024-12-23,1135,63.8,0
2024-12-23,1136,62.8,0
2024-12-23,1137,67.1,0
2024-12-23,1138,61.7,0
2024-12-23,1139,62.8,0
2024-12-23,1140,60.1,0
2024-12-23,1141,65.6,0
2024-12-23,1142,62.3,0
2024-12-23,1143,59.5,0
2024-12-23,1144,62.1,0
2024-12-23,1145,63.8,0
2024-12-23,1146,63.3,0
2024-12-23,1147,61.6,0
2024-12-23,1148,63.4,0
2024-12-23,1149,61.0,0
2024-12-23,1150,60.1,0
2024-12-23,1151,61.0,0
2024-12-23,1152,63.3,0
2024-12-23,1153,63.8,0
2024-12-23,1154,65.3,0
2024-12-23,1155,63.5,0
2024-12-23,1156,59.8,0
2024-12-23,1157,61.1,0
2024-12-23,1158,61.0,0
2024-12-23,1159,62.1,0
2024-12-23,1160,59.6,0
2024-12-23,1161,65.3,0
2024-12-23,1162,64.0,0
2024-12-23,1163,66.1,0
2024-12-23,1164,64.1,0
2024-12-23,1165,65.3,0
2024-12-23,1166,64.3,0
2024-12-23,1167,63.6,0
2024-12-23,1168,64.6,0
2024-12-23,1169,62.1,0
2024-12-23,1170,61.9,0
2024-12-23,1171,65.3,0
2024-12-23,1172,65.8,0
2024-12-23,1173,62.7,0
2024-12-23,1174,63.4,0
2024-12-23,1175,63.9,0
2024-12-23,1176,62.2,0
2024-12-23,1177,58.3,0
2024-12-23,1178,60.6,0
2024-12-23,1179,64.5,0
2024-12-23,1180,64.1,0
2024-12-23,1181,61.4,0
2024-12-23,1182,59.1,0
2024-12-23,1183,64.0,0
2024-12-23,1184,63.8,0
2024-12-23,1185,64.5,0
2024-12-23,1186,60.5,0
2024-12-23,1187,65.0,0
2024-12-23,1188,64.2,0
2024-12-23,1189,61.4,0
2024-12-23,1190,63.2,0
2024-12-23,1191,61.3,0
2024-12-23,1192,66.0,0
2024-12-23,1193,62.8,0
2024-12-23,1194,63.7,0
2024-12-23,1195,64.4,0
2024-12-23,1196,66.5,0
2024-12-23,1197,61.6,0
2024-12-23,1198,62.3,0
2024-12-23,1199,62.7,0
2024-12-23,1200,62.6,0
2024-12-23,1201,63.0,0
2024-12-23,1202,63.9,0
2024-12-23,1203,65.0,0
2024-12-23,1204,61.5,0
2024-12-23,1205,63.5,0
2024-12-23,1206,62.4,0
2024-12-23,1207,62.2,0
2024-12-23,1208,60.6,0
2024-12-23,1209,64.5,0
2024-12-23,1210,62.3,0
2024-12-23,1211,62.8,0
2024-12-23,1212,62.6,0
2024-12-23,1213,60.1,0
2024-12-23,1214,64.8,0
2024-12-23,1215,65.6,0
2024-12-23,1216,59.2,0
2024-12-23,1217,64.2,0
2024-12-23,1218,62.6,0
2024-12-23,1219,60.1,0
2024-12-23,1220,62.8,0
2024-12-23,1221,66.7,0
2024-12-23,1222,63.6,0
2024-12-23,1223,66.2,0
2024-12-23,1224,59.3,0
2024-12-23,1225,63.5,0
2024-12-23,1226,62.8,0
2024-12-23,1227,65.5,0
2024-12-23,1228,64.0,0
2024-12-23,1229,62.4,0
2024-12-23,1230,60.3,0
2024-12-23,1231,64.7,0
2024-12-23,1232,64.4,0
2024-12-23,1233,63.5,0
2024-12-23,1234,61.1,0
2024-12-23,1235,60.2,0
2024-12-23,1236,61.6,0
2024-12-23,1237,62.7,0
2024-12-23,1238,60.9,0
2024-12-23,1239,61.2,0
2024-12-23,1240,64.0,0
2024-12-23,1241,64.8,0
2024-12-23,1242,67.1,0
2024-12-23,1243,62.7,0
2024-12-23,1244,63.7,0
2024-12-23,1245,60.5,0
2024-12-23,1246,62.8,0
2024-12-23,1247,59.7,0
2024-12-23,1248,65.1,0
2024-12-23,1249,61.9,0
2024-12-23,1250,62.3,0
2024-12-23,1251,64.3,0
2024-12-23,1252,64.0,0
2024-12-23,1253,66.7,0
2024-12-23,1254,61.4,0
2024-12-23,1255,61.3,0
2024-12-23,1256,58.7,0
2024-12-23,1257,62.4,0
2024-12-23,1258,59.3,0
2024-12-23,1259,64.9,0
2024-12-23,1260,61.3,0
2024-12-23,1261,63.1,0
2024-12-23,1262,63.8,0
2024-12-23,1263,61.7,0
2024-12-23,1264,64.0,0
2024-12-23,1265,61.9,0
2024-12-23,1266,64.1,0
2024-12-23,1267,63.4,0
2024-12-23,1268,63.6,0
2024-12-23,1269,62.1,0
2024-12-23,1270,65.8,0
2024-12-23,1271,63.4,0
2024-12-23,1272,61.9,0
2024-12-23,1273,58.7,0
2024-12-23,1274,63.7,0
2024-12-23,1275,61.4,0
2024-12-23,1276,60.0,0
2024-12-23,1277,64.5,0
2024-12-23,1278,63.2,0
2024-12-23,1279,66.4,0
2024-12-23,1280,60.1,0
2024-12-23,1281,58.3,0
2024-12-23,1282,61.3,0
2024-12-23,1283,61.5,0
2024-12-23,1284,59.3,0
2024-12-23,1285,65.2,0
2024-12-23,1286,61.1,0
2024-12-23,1287,63.6,0
2024-12-23,1288,61.1,0
2024-12-23,1289,62.9,0
2024-12-23,1290,66.5,0
2024-12-23,1291,68.7,4
2024-12-23,1292,63.4,0
2024-12-23,1293,63.1,0
2024-12-23,1294,61.7,0
2024-12-23,1295,62.9,0
2024-12-23,1296,64.3,0
2024-12-23,1297,65.9,0
2024-12-23,1298,64.7,0
2024-12-23,1299,59.4,0
2024-12-23,1300,66.7,0
2024-12-23,1301,62.5,0
2024-12-23,1302,59.0,0
2024-12-23,1303,63.4,0
2024-12-23,1304,62.1,0
2024-12-23,1305,59.9,0
2024-12-23,1306,65.6,0
2024-12-23,1307,65.3,0
2024-12-23,1308,64.8,0
2024-12-23,1309,64.9,0
2024-12-23,1310,59.9,0
2024-12-23,1311,66.7,0
2024-12-23,1312,63.0,0
2024-12-23,1313,60.2,0
2024-12-23,1314,61.2,0
2024-12-23,1315,59.8,0
2024-12-23,1316,65.0,0
2024-12-23,1317,63.1,0
2024-12-23,1318,64.8,0
2024-12-23,1319,61.4,0
2024-12-23,1320,63.7,0
2024-12-23,1321,64.7,0
2024-12-23,1322,61.2,0
2024-12-23,1323,59.8,0
2024-12-23,1324,64.7,0
2024-12-23,1325,62.9,0
2024-12-23,1326,63.4,0
2024-12-23,1327,63.3,0
2024-12-23,1328,63.9,0
2024-12-23,1329,65.7,0
2024-12-23,1330,64.2,0
2024-12-23,1331,59.7,0
2024-12-23,1332,62.7,0
2024-12-23,1333,65.0,0
2024-12-23,1334,64.7,0
2024-12-23,1335,66.2,0
2024-12-23,1336,66.1,0
2024-12-23,1337,58.5,0
2024-12-23,1338,61.8,0
2024-12-23,1339,62.9,0
2024-12-23,1340,64.0,0
2024-12-23,1341,60.7,0
2024-12-23,1342,64.6,0
2024-12-23,1343,62.9,0
2024-12-23,1344,64.4,0
2024-12-23,1345,60.3,0
2024-12-23,1346,61.9,0
2024-12-23,1347,63.6,0
2024-12-23,1348,62.4,0
2024-12-23,1349,61.5,0
2024-12-23,1350,61.9,0
2024-12-23,1351,62.1,0
2024-12-23,1352,65.9,0
2024-12-23,1353,65.2,0
2024-12-23,1354,58.8,0
2024-12-23,1355,64.5,0
2024-12-23,1356,63.5,0
2024-12-23,1357,62.5,0
2024-12-23,1358,66.8,0
2024-12-23,1359,62.1,0
2024-12-23,1360,62.0,0
2024-12-23,1361,66.7,0
2024-12-23,1362,61.2,0
2024-12-23,1363,63.8,0
2024-12-23,1364,65.2,0
2024-12-23,1365,59.0,0
2024-12-23,1366,64.2,0
2024-12-23,1367,66.0,0
2024-12-23,1368,61.4,0
2024-12-23,1369,60.7,0
2024-12-23,1370,62.3,0
2024-12-23,1371,64.1,0
2024-12-23,1372,66.6,0
2024-12-23,1373,61.8,0
2024-12-23,1374,58.7,0
2024-12-23,1375,62.8,0
